id,language,abbreviation,phrase
01e3885783026ac4a3fa21c651e4c9ad,German,DE,Das ist nur ein Testsatz
01e3885783026ac4a3fa21c651e4c9ad,Spanish,ES,Esto es solo una oración de prueba
01e3885783026ac4a3fa21c651e4c9ad,French,FR,Ceci est juste une phrase de test
01e3885783026ac4a3fa21c651e4c9ad,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
01e3885783026ac4a3fa21c651e4c9ad,Czech,CZ,Toto je jen testovací věta
01e3885783026ac4a3fa21c651e4c9ad,Russian,RU,Eto vsego lish probnoye predlozheniye
8848f43297b75cc9d3d678fecf2a7a7f,English,EN,This is just a test sentence
8848f43297b75cc9d3d678fecf2a7a7f,Italian,IT,Questa è solo una frase di prova
8848f43297b75cc9d3d678fecf2a7a7f,German,DE,Das ist nur ein Testsatz
c932cfe7907100667147aad055ae51b3,English,EN,This is just a test sentence
c932cfe7907100667147aad055ae51b3,Italian,IT,Questa è solo una frase di prova
c932cfe7907100667147aad055ae51b3,German,DE,Das ist nur ein Testsatz
c932cfe7907100667147aad055ae51b3,Spanish,ES,Esto es solo una oración de prueba
c932cfe7907100667147aad055ae51b3,French,FR,Ceci est juste une phrase de test
301ce32b5700a01ad7f5ce8601862d82,English,EN,This is just a test sentence
301ce32b5700a01ad7f5ce8601862d82,Italian,IT,Questa è solo una frase di prova
301ce32b5700a01ad7f5ce8601862d82,German,DE,Das ist nur ein Testsatz
301ce32b5700a01ad7f5ce8601862d82,Spanish,ES,Esto es solo una oración de prueba
301ce32b5700a01ad7f5ce8601862d82,French,FR,Ceci est juste une phrase de test
301ce32b5700a01ad7f5ce8601862d82,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
301ce32b5700a01ad7f5ce8601862d82,Czech,CZ,Toto je jen testovací věta
301ce32b5700a01ad7f5ce8601862d82,Russian,RU,Eto vsego lish probnoye predlozheniye
1c31c9c3d879933550fc80da14ca88cb,English,EN,This is just a test sentence
1c31c9c3d879933550fc80da14ca88cb,Italian,IT,Questa è solo una frase di prova
1c31c9c3d879933550fc80da14ca88cb,German,DE,Das ist nur ein Testsatz
1c31c9c3d879933550fc80da14ca88cb,Spanish,ES,Esto es solo una oración de prueba
1c31c9c3d879933550fc80da14ca88cb,French,FR,Ceci est juste une phrase de test
1c31c9c3d879933550fc80da14ca88cb,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
1c31c9c3d879933550fc80da14ca88cb,Czech,CZ,Toto je jen testovací věta
b8bc8fa5346092867765a2294f99850c,English,EN,This is just a test sentence
b8bc8fa5346092867765a2294f99850c,Italian,IT,Questa è solo una frase di prova
b8bc8fa5346092867765a2294f99850c,German,DE,Das ist nur ein Testsatz
b8bc8fa5346092867765a2294f99850c,Spanish,ES,Esto es solo una oración de prueba
b8bc8fa5346092867765a2294f99850c,French,FR,Ceci est juste une phrase de test
b8bc8fa5346092867765a2294f99850c,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
b8bc8fa5346092867765a2294f99850c,Czech,CZ,Toto je jen testovací věta
b8bc8fa5346092867765a2294f99850c,Russian,RU,Eto vsego lish probnoye predlozheniye
91436ad5a5498d920dda5636620f3b94,English,EN,This is just a test sentence
91436ad5a5498d920dda5636620f3b94,Italian,IT,Questa è solo una frase di prova
91436ad5a5498d920dda5636620f3b94,German,DE,Das ist nur ein Testsatz
91436ad5a5498d920dda5636620f3b94,Spanish,ES,Esto es solo una oración de prueba
91436ad5a5498d920dda5636620f3b94,French,FR,Ceci est juste une phrase de test
91436ad5a5498d920dda5636620f3b94,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
5acb6f69c01cc93fd98558233b7472f2,English,EN,This is just a test sentence
5acb6f69c01cc93fd98558233b7472f2,Italian,IT,Questa è solo una frase di prova
5acb6f69c01cc93fd98558233b7472f2,German,DE,Das ist nur ein Testsatz
5acb6f69c01cc93fd98558233b7472f2,Spanish,ES,Esto es solo una oración de prueba
5acb6f69c01cc93fd98558233b7472f2,French,FR,Ceci est juste une phrase de test
5acb6f69c01cc93fd98558233b7472f2,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
5acb6f69c01cc93fd98558233b7472f2,Czech,CZ,Toto je jen testovací věta
da8898a97679b5a25f10355c39c852b1,English,EN,This is just a test sentence
da8898a97679b5a25f10355c39c852b1,Italian,IT,Questa è solo una frase di prova
da8898a97679b5a25f10355c39c852b1,German,DE,Das ist nur ein Testsatz
da8898a97679b5a25f10355c39c852b1,Spanish,ES,Esto es solo una oración de prueba
da8898a97679b5a25f10355c39c852b1,French,FR,Ceci est juste une phrase de test
da8898a97679b5a25f10355c39c852b1,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
da8898a97679b5a25f10355c39c852b1,Czech,CZ,Toto je jen testovací věta
3f12add59a058e2b5f69cc24c9b16184,English,EN,This is just a test sentence
3f12add59a058e2b5f69cc24c9b16184,Italian,IT,Questa è solo una frase di prova
3f12add59a058e2b5f69cc24c9b16184,German,DE,Das ist nur ein Testsatz
3f12add59a058e2b5f69cc24c9b16184,Spanish,ES,Esto es solo una oración de prueba
3f12add59a058e2b5f69cc24c9b16184,French,FR,Ceci est juste une phrase de test
3f12add59a058e2b5f69cc24c9b16184,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
3f12add59a058e2b5f69cc24c9b16184,Czech,CZ,Toto je jen testovací věta
3f12add59a058e2b5f69cc24c9b16184,Russian,RU,Eto vsego lish probnoye predlozheniye
ea9cfa46bb4c66c31011da098d272dff,English,EN,This is just a test sentence
ea9cfa46bb4c66c31011da098d272dff,Italian,IT,Questa è solo una frase di prova
ea9cfa46bb4c66c31011da098d272dff,German,DE,Das ist nur ein Testsatz
ea9cfa46bb4c66c31011da098d272dff,Spanish,ES,Esto es solo una oración de prueba
ea9cfa46bb4c66c31011da098d272dff,French,FR,Ceci est juste une phrase de test
ea9cfa46bb4c66c31011da098d272dff,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ea9cfa46bb4c66c31011da098d272dff,Czech,CZ,Toto je jen testovací věta
dd9c05ab93782d7dd8a0a5823642805c,English,EN,This is just a test sentence
dd9c05ab93782d7dd8a0a5823642805c,Italian,IT,Questa è solo una frase di prova
dd9c05ab93782d7dd8a0a5823642805c,German,DE,Das ist nur ein Testsatz
dd9c05ab93782d7dd8a0a5823642805c,Spanish,ES,Esto es solo una oración de prueba
dd9c05ab93782d7dd8a0a5823642805c,French,FR,Ceci est juste une phrase de test
dd9c05ab93782d7dd8a0a5823642805c,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
dd9c05ab93782d7dd8a0a5823642805c,Czech,CZ,Toto je jen testovací věta
dd9c05ab93782d7dd8a0a5823642805c,Russian,RU,Eto vsego lish probnoye predlozheniye
46ca57eccbaaf87ecd231e6d858a45cc,English,EN,This is just a test sentence
46ca57eccbaaf87ecd231e6d858a45cc,Italian,IT,Questa è solo una frase di prova
46ca57eccbaaf87ecd231e6d858a45cc,German,DE,Das ist nur ein Testsatz
46ca57eccbaaf87ecd231e6d858a45cc,Spanish,ES,Esto es solo una oración de prueba
46ca57eccbaaf87ecd231e6d858a45cc,French,FR,Ceci est juste une phrase de test
46ca57eccbaaf87ecd231e6d858a45cc,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
fecd894be3f5def10fbe54bbabdd974a,English,EN,This is just a test sentence
fecd894be3f5def10fbe54bbabdd974a,Italian,IT,Questa è solo una frase di prova
fecd894be3f5def10fbe54bbabdd974a,German,DE,Das ist nur ein Testsatz
fecd894be3f5def10fbe54bbabdd974a,Spanish,ES,Esto es solo una oración de prueba
fecd894be3f5def10fbe54bbabdd974a,French,FR,Ceci est juste une phrase de test
fecd894be3f5def10fbe54bbabdd974a,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
fecd894be3f5def10fbe54bbabdd974a,Czech,CZ,Toto je jen testovací věta
ecb17471526d44423718b456a5b07e54,English,EN,This is just a test sentence
ecb17471526d44423718b456a5b07e54,Italian,IT,Questa è solo una frase di prova
ecb17471526d44423718b456a5b07e54,German,DE,Das ist nur ein Testsatz
ecb17471526d44423718b456a5b07e54,Spanish,ES,Esto es solo una oración de prueba
ecb17471526d44423718b456a5b07e54,French,FR,Ceci est juste une phrase de test
7188e30cb5c912e9bddc63b3dcf8236a,English,EN,This is just a test sentence
7188e30cb5c912e9bddc63b3dcf8236a,Italian,IT,Questa è solo una frase di prova
7188e30cb5c912e9bddc63b3dcf8236a,German,DE,Das ist nur ein Testsatz
35d4ad04f7ed04c9ec939989324845c7,English,EN,This is just a test sentence
35d4ad04f7ed04c9ec939989324845c7,Italian,IT,Questa è solo una frase di prova
35d4ad04f7ed04c9ec939989324845c7,German,DE,Das ist nur ein Testsatz
35d4ad04f7ed04c9ec939989324845c7,Spanish,ES,Esto es solo una oración de prueba
35d4ad04f7ed04c9ec939989324845c7,French,FR,Ceci est juste une phrase de test
35d4ad04f7ed04c9ec939989324845c7,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
35d4ad04f7ed04c9ec939989324845c7,Czech,CZ,Toto je jen testovací věta
35d4ad04f7ed04c9ec939989324845c7,Russian,RU,Eto vsego lish probnoye predlozheniye
fb42e40a6c075a1d6bdd07fc3901bc0e,English,EN,This is just a test sentence
fb42e40a6c075a1d6bdd07fc3901bc0e,Italian,IT,Questa è solo una frase di prova
fb42e40a6c075a1d6bdd07fc3901bc0e,German,DE,Das ist nur ein Testsatz
0fc5f055377934690410004caabe1e06,English,EN,This is just a test sentence
0fc5f055377934690410004caabe1e06,Italian,IT,Questa è solo una frase di prova
0fc5f055377934690410004caabe1e06,German,DE,Das ist nur ein Testsatz
0fc5f055377934690410004caabe1e06,Spanish,ES,Esto es solo una oración de prueba
0fc5f055377934690410004caabe1e06,French,FR,Ceci est juste une phrase de test
afb45c3d7f8a7978a6383ea39010be86,English,EN,This is just a test sentence
afb45c3d7f8a7978a6383ea39010be86,Italian,IT,Questa è solo una frase di prova
afb45c3d7f8a7978a6383ea39010be86,German,DE,Das ist nur ein Testsatz
afb45c3d7f8a7978a6383ea39010be86,Spanish,ES,Esto es solo una oración de prueba
afb45c3d7f8a7978a6383ea39010be86,French,FR,Ceci est juste une phrase de test
afb45c3d7f8a7978a6383ea39010be86,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
3bfd8c743160a596dc7c28c018f23d93,English,EN,This is just a test sentence
3bfd8c743160a596dc7c28c018f23d93,Italian,IT,Questa è solo una frase di prova
3bfd8c743160a596dc7c28c018f23d93,German,DE,Das ist nur ein Testsatz
3bfd8c743160a596dc7c28c018f23d93,Spanish,ES,Esto es solo una oración de prueba
3bfd8c743160a596dc7c28c018f23d93,French,FR,Ceci est juste une phrase de test
3bfd8c743160a596dc7c28c018f23d93,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
3bfd8c743160a596dc7c28c018f23d93,Czech,CZ,Toto je jen testovací věta
3bfd8c743160a596dc7c28c018f23d93,Russian,RU,Eto vsego lish probnoye predlozheniye
bf0fcf01700681153d55dc59ac213f47,English,EN,This is just a test sentence
bf0fcf01700681153d55dc59ac213f47,Italian,IT,Questa è solo una frase di prova
bf0fcf01700681153d55dc59ac213f47,German,DE,Das ist nur ein Testsatz
bf0fcf01700681153d55dc59ac213f47,Spanish,ES,Esto es solo una oración de prueba
bf0fcf01700681153d55dc59ac213f47,French,FR,Ceci est juste une phrase de test
bf0fcf01700681153d55dc59ac213f47,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
bf0fcf01700681153d55dc59ac213f47,Czech,CZ,Toto je jen testovací věta
bf0fcf01700681153d55dc59ac213f47,Russian,RU,Eto vsego lish probnoye predlozheniye
f4dcaff93b29cbc39d93c99351483141,English,EN,This is just a test sentence
f4dcaff93b29cbc39d93c99351483141,Italian,IT,Questa è solo una frase di prova
f4dcaff93b29cbc39d93c99351483141,German,DE,Das ist nur ein Testsatz
f4dcaff93b29cbc39d93c99351483141,Spanish,ES,Esto es solo una oración de prueba
f4dcaff93b29cbc39d93c99351483141,French,FR,Ceci est juste une phrase de test
f4dcaff93b29cbc39d93c99351483141,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
4e51782d0fc13bd068d4753c043033c9,English,EN,This is just a test sentence
4e51782d0fc13bd068d4753c043033c9,Italian,IT,Questa è solo una frase di prova
4e51782d0fc13bd068d4753c043033c9,German,DE,Das ist nur ein Testsatz
4e51782d0fc13bd068d4753c043033c9,Spanish,ES,Esto es solo una oración de prueba
4e51782d0fc13bd068d4753c043033c9,French,FR,Ceci est juste une phrase de test
4e51782d0fc13bd068d4753c043033c9,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
4e51782d0fc13bd068d4753c043033c9,Czech,CZ,Toto je jen testovací věta
5003facd1ee2ec20b817e10694edf665,English,EN,This is just a test sentence
5003facd1ee2ec20b817e10694edf665,Italian,IT,Questa è solo una frase di prova
5003facd1ee2ec20b817e10694edf665,German,DE,Das ist nur ein Testsatz
5003facd1ee2ec20b817e10694edf665,Spanish,ES,Esto es solo una oración de prueba
5003facd1ee2ec20b817e10694edf665,French,FR,Ceci est juste une phrase de test
5003facd1ee2ec20b817e10694edf665,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
5003facd1ee2ec20b817e10694edf665,Czech,CZ,Toto je jen testovací věta
5003facd1ee2ec20b817e10694edf665,Russian,RU,Eto vsego lish probnoye predlozheniye
6809c8aa8f602eadc7a0ffa9089fbd65,English,EN,This is just a test sentence
6809c8aa8f602eadc7a0ffa9089fbd65,Italian,IT,Questa è solo una frase di prova
6809c8aa8f602eadc7a0ffa9089fbd65,German,DE,Das ist nur ein Testsatz
6809c8aa8f602eadc7a0ffa9089fbd65,Spanish,ES,Esto es solo una oración de prueba
6809c8aa8f602eadc7a0ffa9089fbd65,French,FR,Ceci est juste une phrase de test
6809c8aa8f602eadc7a0ffa9089fbd65,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ebbc50c9cba69ae50e9a7d012f2dc464,English,EN,This is just a test sentence
ebbc50c9cba69ae50e9a7d012f2dc464,Italian,IT,Questa è solo una frase di prova
ebbc50c9cba69ae50e9a7d012f2dc464,German,DE,Das ist nur ein Testsatz
ebbc50c9cba69ae50e9a7d012f2dc464,Spanish,ES,Esto es solo una oración de prueba
ebbc50c9cba69ae50e9a7d012f2dc464,French,FR,Ceci est juste une phrase de test
ebbc50c9cba69ae50e9a7d012f2dc464,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6fc54f803d8d43a39211f68d19a6c68a,English,EN,This is just a test sentence
6fc54f803d8d43a39211f68d19a6c68a,Italian,IT,Questa è solo una frase di prova
6fc54f803d8d43a39211f68d19a6c68a,German,DE,Das ist nur ein Testsatz
6fc54f803d8d43a39211f68d19a6c68a,Spanish,ES,Esto es solo una oración de prueba
6fc54f803d8d43a39211f68d19a6c68a,French,FR,Ceci est juste une phrase de test
6fc54f803d8d43a39211f68d19a6c68a,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6fc54f803d8d43a39211f68d19a6c68a,Czech,CZ,Toto je jen testovací věta
6fc54f803d8d43a39211f68d19a6c68a,Russian,RU,Eto vsego lish probnoye predlozheniye
b7992309cc8152e55aeb4649531eb71e,English,EN,This is just a test sentence
b7992309cc8152e55aeb4649531eb71e,Italian,IT,Questa è solo una frase di prova
b7992309cc8152e55aeb4649531eb71e,German,DE,Das ist nur ein Testsatz
b7992309cc8152e55aeb4649531eb71e,Spanish,ES,Esto es solo una oración de prueba
b7992309cc8152e55aeb4649531eb71e,French,FR,Ceci est juste une phrase de test
b7992309cc8152e55aeb4649531eb71e,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
b7992309cc8152e55aeb4649531eb71e,Czech,CZ,Toto je jen testovací věta
b7992309cc8152e55aeb4649531eb71e,Russian,RU,Eto vsego lish probnoye predlozheniye
92ff22c0d4ae4768cfce19f794d0a73c,English,EN,This is just a test sentence
92ff22c0d4ae4768cfce19f794d0a73c,Italian,IT,Questa è solo una frase di prova
92ff22c0d4ae4768cfce19f794d0a73c,German,DE,Das ist nur ein Testsatz
5f3e9ad9cb0985d00d427f2655148983,English,EN,This is just a test sentence
5f3e9ad9cb0985d00d427f2655148983,Italian,IT,Questa è solo una frase di prova
5f3e9ad9cb0985d00d427f2655148983,German,DE,Das ist nur ein Testsatz
5f3e9ad9cb0985d00d427f2655148983,Spanish,ES,Esto es solo una oración de prueba
5f3e9ad9cb0985d00d427f2655148983,French,FR,Ceci est juste une phrase de test
5f3e9ad9cb0985d00d427f2655148983,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
185a3dcb511cfd2f1dbbb6d75156f5da,English,EN,This is just a test sentence
185a3dcb511cfd2f1dbbb6d75156f5da,Italian,IT,Questa è solo una frase di prova
185a3dcb511cfd2f1dbbb6d75156f5da,German,DE,Das ist nur ein Testsatz
185a3dcb511cfd2f1dbbb6d75156f5da,Spanish,ES,Esto es solo una oración de prueba
185a3dcb511cfd2f1dbbb6d75156f5da,French,FR,Ceci est juste une phrase de test
185a3dcb511cfd2f1dbbb6d75156f5da,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
185a3dcb511cfd2f1dbbb6d75156f5da,Czech,CZ,Toto je jen testovací věta
185a3dcb511cfd2f1dbbb6d75156f5da,Russian,RU,Eto vsego lish probnoye predlozheniye
50b2cde3f518f65cad0e26ae23700459,English,EN,This is just a test sentence
50b2cde3f518f65cad0e26ae23700459,Italian,IT,Questa è solo una frase di prova
50b2cde3f518f65cad0e26ae23700459,German,DE,Das ist nur ein Testsatz
50b2cde3f518f65cad0e26ae23700459,Spanish,ES,Esto es solo una oración de prueba
50b2cde3f518f65cad0e26ae23700459,French,FR,Ceci est juste une phrase de test
50b2cde3f518f65cad0e26ae23700459,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
50b2cde3f518f65cad0e26ae23700459,Czech,CZ,Toto je jen testovací věta
50b2cde3f518f65cad0e26ae23700459,Russian,RU,Eto vsego lish probnoye predlozheniye
853005eb9690b99616b7384385fb6b56,English,EN,This is just a test sentence
853005eb9690b99616b7384385fb6b56,Italian,IT,Questa è solo una frase di prova
853005eb9690b99616b7384385fb6b56,German,DE,Das ist nur ein Testsatz
853005eb9690b99616b7384385fb6b56,Spanish,ES,Esto es solo una oración de prueba
853005eb9690b99616b7384385fb6b56,French,FR,Ceci est juste une phrase de test
853005eb9690b99616b7384385fb6b56,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
853005eb9690b99616b7384385fb6b56,Czech,CZ,Toto je jen testovací věta
853005eb9690b99616b7384385fb6b56,Russian,RU,Eto vsego lish probnoye predlozheniye
7a388a7cad8d76f054f156e97f1a5596,English,EN,This is just a test sentence
7a388a7cad8d76f054f156e97f1a5596,Italian,IT,Questa è solo una frase di prova
7a388a7cad8d76f054f156e97f1a5596,German,DE,Das ist nur ein Testsatz
7a388a7cad8d76f054f156e97f1a5596,Spanish,ES,Esto es solo una oración de prueba
ffdb8192627678661471539f829cb5e7,English,EN,This is just a test sentence
ffdb8192627678661471539f829cb5e7,Italian,IT,Questa è solo una frase di prova
ffdb8192627678661471539f829cb5e7,German,DE,Das ist nur ein Testsatz
ffdb8192627678661471539f829cb5e7,Spanish,ES,Esto es solo una oración de prueba
ffdb8192627678661471539f829cb5e7,French,FR,Ceci est juste une phrase de test
ffdb8192627678661471539f829cb5e7,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ffdb8192627678661471539f829cb5e7,Czech,CZ,Toto je jen testovací věta
61c7a19e4fdebd44320d23f5614286b7,English,EN,This is just a test sentence
61c7a19e4fdebd44320d23f5614286b7,Italian,IT,Questa è solo una frase di prova
61c7a19e4fdebd44320d23f5614286b7,German,DE,Das ist nur ein Testsatz
61c7a19e4fdebd44320d23f5614286b7,Spanish,ES,Esto es solo una oración de prueba
54edea4ada10006ca2fc288da45c8728,English,EN,This is just a test sentence
54edea4ada10006ca2fc288da45c8728,Italian,IT,Questa è solo una frase di prova
54edea4ada10006ca2fc288da45c8728,German,DE,Das ist nur ein Testsatz
54edea4ada10006ca2fc288da45c8728,Spanish,ES,Esto es solo una oración de prueba
98b8dd054b20f98888e00c729b04b59d,English,EN,This is just a test sentence
98b8dd054b20f98888e00c729b04b59d,Italian,IT,Questa è solo una frase di prova
98b8dd054b20f98888e00c729b04b59d,German,DE,Das ist nur ein Testsatz
98b8dd054b20f98888e00c729b04b59d,Spanish,ES,Esto es solo una oración de prueba
98b8dd054b20f98888e00c729b04b59d,French,FR,Ceci est juste une phrase de test
98b8dd054b20f98888e00c729b04b59d,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
98b8dd054b20f98888e00c729b04b59d,Czech,CZ,Toto je jen testovací věta
98b8dd054b20f98888e00c729b04b59d,Russian,RU,Eto vsego lish probnoye predlozheniye
99556eac40d68186bcef45635a5da550,English,EN,This is just a test sentence
99556eac40d68186bcef45635a5da550,Italian,IT,Questa è solo una frase di prova
99556eac40d68186bcef45635a5da550,German,DE,Das ist nur ein Testsatz
99556eac40d68186bcef45635a5da550,Spanish,ES,Esto es solo una oración de prueba
99556eac40d68186bcef45635a5da550,French,FR,Ceci est juste une phrase de test
99556eac40d68186bcef45635a5da550,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
99556eac40d68186bcef45635a5da550,Czech,CZ,Toto je jen testovací věta
99556eac40d68186bcef45635a5da550,Russian,RU,Eto vsego lish probnoye predlozheniye
ff950bc5da9729e01cd7a0c4e64365bf,English,EN,This is just a test sentence
ff950bc5da9729e01cd7a0c4e64365bf,Italian,IT,Questa è solo una frase di prova
ff950bc5da9729e01cd7a0c4e64365bf,German,DE,Das ist nur ein Testsatz
ff950bc5da9729e01cd7a0c4e64365bf,Spanish,ES,Esto es solo una oración de prueba
ff950bc5da9729e01cd7a0c4e64365bf,French,FR,Ceci est juste une phrase de test
ff950bc5da9729e01cd7a0c4e64365bf,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ff950bc5da9729e01cd7a0c4e64365bf,Czech,CZ,Toto je jen testovací věta
5cbc8afe2821bb195346445192c48f1b,English,EN,This is just a test sentence
5cbc8afe2821bb195346445192c48f1b,Italian,IT,Questa è solo una frase di prova
5cbc8afe2821bb195346445192c48f1b,German,DE,Das ist nur ein Testsatz
5cbc8afe2821bb195346445192c48f1b,Spanish,ES,Esto es solo una oración de prueba
5cbc8afe2821bb195346445192c48f1b,French,FR,Ceci est juste une phrase de test
5cbc8afe2821bb195346445192c48f1b,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8d8ee91c47432e347ce8c3f5ae0435f3,English,EN,This is just a test sentence
8d8ee91c47432e347ce8c3f5ae0435f3,Italian,IT,Questa è solo una frase di prova
8d8ee91c47432e347ce8c3f5ae0435f3,German,DE,Das ist nur ein Testsatz
8d8ee91c47432e347ce8c3f5ae0435f3,Spanish,ES,Esto es solo una oración de prueba
8d8ee91c47432e347ce8c3f5ae0435f3,French,FR,Ceci est juste une phrase de test
8d8ee91c47432e347ce8c3f5ae0435f3,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8d8ee91c47432e347ce8c3f5ae0435f3,Czech,CZ,Toto je jen testovací věta
8d8ee91c47432e347ce8c3f5ae0435f3,Russian,RU,Eto vsego lish probnoye predlozheniye
908b7152b27b9a4f1399b5fa3774ddff,English,EN,This is just a test sentence
908b7152b27b9a4f1399b5fa3774ddff,Italian,IT,Questa è solo una frase di prova
908b7152b27b9a4f1399b5fa3774ddff,German,DE,Das ist nur ein Testsatz
908b7152b27b9a4f1399b5fa3774ddff,Spanish,ES,Esto es solo una oración de prueba
908b7152b27b9a4f1399b5fa3774ddff,French,FR,Ceci est juste une phrase de test
908b7152b27b9a4f1399b5fa3774ddff,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
bc119cd7267cf0b0970a6b962e025927,English,EN,This is just a test sentence
bc119cd7267cf0b0970a6b962e025927,Italian,IT,Questa è solo una frase di prova
bc119cd7267cf0b0970a6b962e025927,German,DE,Das ist nur ein Testsatz
bc119cd7267cf0b0970a6b962e025927,Spanish,ES,Esto es solo una oración de prueba
bc119cd7267cf0b0970a6b962e025927,French,FR,Ceci est juste une phrase de test
0d60459b58df12d160b809a184c42f69,English,EN,This is just a test sentence
0d60459b58df12d160b809a184c42f69,Italian,IT,Questa è solo una frase di prova
0d60459b58df12d160b809a184c42f69,German,DE,Das ist nur ein Testsatz
919b7eed86dff7e6c0162c74e3c24beb,English,EN,This is just a test sentence
919b7eed86dff7e6c0162c74e3c24beb,Italian,IT,Questa è solo una frase di prova
919b7eed86dff7e6c0162c74e3c24beb,German,DE,Das ist nur ein Testsatz
919b7eed86dff7e6c0162c74e3c24beb,Spanish,ES,Esto es solo una oración de prueba
919b7eed86dff7e6c0162c74e3c24beb,French,FR,Ceci est juste une phrase de test
919b7eed86dff7e6c0162c74e3c24beb,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
919b7eed86dff7e6c0162c74e3c24beb,Czech,CZ,Toto je jen testovací věta
919b7eed86dff7e6c0162c74e3c24beb,Russian,RU,Eto vsego lish probnoye predlozheniye
6d17f1d6528fa45ed982d3d550c255c3,English,EN,This is just a test sentence
6d17f1d6528fa45ed982d3d550c255c3,Italian,IT,Questa è solo una frase di prova
6d17f1d6528fa45ed982d3d550c255c3,German,DE,Das ist nur ein Testsatz
6d17f1d6528fa45ed982d3d550c255c3,Spanish,ES,Esto es solo una oración de prueba
6d17f1d6528fa45ed982d3d550c255c3,French,FR,Ceci est juste une phrase de test
6d17f1d6528fa45ed982d3d550c255c3,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6d17f1d6528fa45ed982d3d550c255c3,Czech,CZ,Toto je jen testovací věta
6d17f1d6528fa45ed982d3d550c255c3,Russian,RU,Eto vsego lish probnoye predlozheniye
8cc07e80368a351e2bb7b24fc0f4085f,English,EN,This is just a test sentence
8cc07e80368a351e2bb7b24fc0f4085f,Italian,IT,Questa è solo una frase di prova
8cc07e80368a351e2bb7b24fc0f4085f,German,DE,Das ist nur ein Testsatz
8cc07e80368a351e2bb7b24fc0f4085f,Spanish,ES,Esto es solo una oración de prueba
8cc07e80368a351e2bb7b24fc0f4085f,French,FR,Ceci est juste une phrase de test
8cc07e80368a351e2bb7b24fc0f4085f,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8cc07e80368a351e2bb7b24fc0f4085f,Czech,CZ,Toto je jen testovací věta
8cc07e80368a351e2bb7b24fc0f4085f,Russian,RU,Eto vsego lish probnoye predlozheniye
6988079bee3d3a8293ed3931b0319466,English,EN,This is just a test sentence
6988079bee3d3a8293ed3931b0319466,Italian,IT,Questa è solo una frase di prova
6988079bee3d3a8293ed3931b0319466,German,DE,Das ist nur ein Testsatz
6988079bee3d3a8293ed3931b0319466,Spanish,ES,Esto es solo una oración de prueba
a2b0c0bbbfde1e968051aa707b7eac72,English,EN,This is just a test sentence
a2b0c0bbbfde1e968051aa707b7eac72,Italian,IT,Questa è solo una frase di prova
a2b0c0bbbfde1e968051aa707b7eac72,German,DE,Das ist nur ein Testsatz
a2b0c0bbbfde1e968051aa707b7eac72,Spanish,ES,Esto es solo una oración de prueba
91cc801283a350db68d8b3479504cdec,English,EN,This is just a test sentence
91cc801283a350db68d8b3479504cdec,Italian,IT,Questa è solo una frase di prova
91cc801283a350db68d8b3479504cdec,German,DE,Das ist nur ein Testsatz
91cc801283a350db68d8b3479504cdec,Spanish,ES,Esto es solo una oración de prueba
